Unnamed: 0,movie_id,title,genres,year,clean_title,genres_list,text_for_bert,cluster
2088,2157,"Chambermaid on the Titanic, The (1998)",Romance,1998.0,"Chambermaid on the Titanic, The",['Romance'],chambermaid titanic romance,11
2089,2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,1996.0,"Henry: Portrait of a Serial Killer, Part 2","['Crime', 'Horror']",henry portrait serial killer part crime horror,13
2090,2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,1990.0,Henry: Portrait of a Serial Killer,"['Crime', 'Horror']",henry portrait serial killer crime horror,13
2091,2160,Rosemary's Baby (1968),Horror|Thriller,1968.0,Rosemary's Baby,"['Horror', 'Thriller']",rosemarys baby horror thriller,8
2092,2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,1984.0,"NeverEnding Story, The","['Adventure', ""Children's"", 'Fantasy']",neverending story adventure childrens fantasy,4
2093,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,1990.0,"NeverEnding Story II: The Next Chapter, The","['Adventure', ""Children's"", 'Fantasy']",neverending story ii next chapter adventure childrens fantasy,4
2094,2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,1980.0,Attack of the Killer Tomatoes!,"['Comedy', 'Horror']",attack killer tomatoes comedy horror,2
2095,2164,Surf Nazis Must Die (1987),Drama,1987.0,Surf Nazis Must Die,['Drama'],surf nazis must die drama,14
2096,2165,Your Friends and Neighbors (1998),Drama,1998.0,Your Friends and Neighbors,['Drama'],friends neighbors drama,14
2097,2166,Return to Paradise (1998),Drama|Romance,1998.0,Return to Paradise,"['Drama', 'Romance']",return paradise drama romance,11
2098,2167,Blade (1998),Action|Adventure|Horror,1998.0,Blade,"['Action', 'Adventure', 'Horror']",blade action adventure horror,12
2099,2168,Dance with Me (1998),Drama|Romance,1998.0,Dance with Me,"['Drama', 'Romance']",dance drama romance,11
2100,2169,Dead Man on Campus (1998),Comedy,1998.0,Dead Man on Campus,['Comedy'],dead man campus comedy,2
2101,2170,Wrongfully Accused (1998),Action|Comedy,1998.0,Wrongfully Accused,"['Action', 'Comedy']",wrongfully accused action comedy,0
2102,2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,1998.0,"Next Stop, Wonderland","['Comedy', 'Drama', 'Romance']",next stop wonderland comedy drama romance,11
2103,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,1998.0,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",['Comedy'],strike aka wan na hairy bird comedy,3
2104,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,1988.0,"Navigator: A Mediaeval Odyssey, The","['Adventure', 'Fantasy', 'Sci-Fi']",navigator mediaeval odyssey adventure fantasy scifi,5
2105,2174,Beetlejuice (1988),Comedy|Fantasy,1988.0,Beetlejuice,"['Comedy', 'Fantasy']",beetlejuice comedy fantasy,0
2106,2175,Déjà Vu (1997),Drama|Romance,1997.0,Déjà Vu,"['Drama', 'Romance']",dj vu drama romance,11
2107,2176,Rope (1948),Thriller,1948.0,Rope,['Thriller'],rope thriller,3
2108,2177,Family Plot (1976),Comedy|Thriller,1976.0,Family Plot,"['Comedy', 'Thriller']",family plot comedy thriller,8
2109,2178,Frenzy (1972),Thriller,1972.0,Frenzy,['Thriller'],frenzy thriller,3
2110,2179,Topaz (1969),Thriller,1969.0,Topaz,['Thriller'],topaz thriller,3
2111,2180,Torn Curtain (1966),Thriller,1966.0,Torn Curtain,['Thriller'],torn curtain thriller,14
2112,2181,Marnie (1964),Thriller,1964.0,Marnie,['Thriller'],marnie thriller,3
2113,2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,1956.0,"Wrong Man, The","['Drama', 'Film-Noir', 'Thriller']",wrong man drama filmnoir thriller,8
2114,2183,"Man Who Knew Too Much, The (1956)",Thriller,1956.0,"Man Who Knew Too Much, The",['Thriller'],man knew much thriller,3
2115,2184,"Trouble with Harry, The (1955)",Mystery|Thriller,1955.0,"Trouble with Harry, The","['Mystery', 'Thriller']",trouble harry mystery thriller,8
2116,2185,I Confess (1953),Thriller,1953.0,I Confess,['Thriller'],confess thriller,14
2117,2186,Strangers on a Train (1951),Film-Noir|Thriller,1951.0,Strangers on a Train,"['Film-Noir', 'Thriller']",strangers train filmnoir thriller,3
2118,2187,Stage Fright (1950),Mystery|Thriller,1950.0,Stage Fright,"['Mystery', 'Thriller']",stage fright mystery thriller,8
2119,2188,54 (1998),Drama,1998.0,54,['Drama'],drama,10
2120,2189,I Married A Strange Person (1997),Animation,1997.0,I Married A Strange Person,['Animation'],married strange person animation,2
2121,2190,Why Do Fools Fall In Love? (1998),Drama,1998.0,Why Do Fools Fall In Love?,['Drama'],fools fall love drama,10
2122,2191,"Merry War, A (1997)",Comedy,1997.0,"Merry War, A",['Comedy'],merry war comedy,0
2123,2192,See the Sea (Regarde la mer) (1997),Drama,1997.0,See the Sea (Regarde la mer),['Drama'],see sea regarde la mer drama,3
2124,2193,Willow (1988),Action|Adventure|Fantasy,1988.0,Willow,"['Action', 'Adventure', 'Fantasy']",willow action adventure fantasy,12
2125,2194,"Untouchables, The (1987)",Action|Crime|Drama,1987.0,"Untouchables, The","['Action', 'Crime', 'Drama']",untouchables action crime drama,7
2126,2195,Dirty Work (1998),Comedy,1998.0,Dirty Work,['Comedy'],dirty work comedy,0
2127,2196,Knock Off (1998),Action,1998.0,Knock Off,['Action'],knock action,12
2128,2197,Firelight (1997),Drama,1997.0,Firelight,['Drama'],firelight drama,14
2129,2198,Modulations (1998),Documentary,1998.0,Modulations,['Documentary'],modulations documentary,6
2130,2199,Phoenix (1998),Crime|Drama,1998.0,Phoenix,"['Crime', 'Drama']",phoenix crime drama,8
2131,2200,Under Capricorn (1949),Drama,1949.0,Under Capricorn,['Drama'],capricorn drama,10
2132,2201,"Paradine Case, The (1947)",Drama,1947.0,"Paradine Case, The",['Drama'],paradine case drama,10
2133,2202,Lifeboat (1944),Drama|Thriller|War,1944.0,Lifeboat,"['Drama', 'Thriller', 'War']",lifeboat drama thriller war,8
2134,2203,Shadow of a Doubt (1943),Film-Noir|Thriller,1943.0,Shadow of a Doubt,"['Film-Noir', 'Thriller']",shadow doubt filmnoir thriller,3
2135,2204,Saboteur (1942),Thriller,1942.0,Saboteur,['Thriller'],saboteur thriller,14
2136,2205,Mr. & Mrs. Smith (1941),Comedy,1941.0,Mr. & Mrs. Smith,['Comedy'],mr mrs smith comedy,2
2137,2206,Suspicion (1941),Mystery|Thriller,1941.0,Suspicion,"['Mystery', 'Thriller']",suspicion mystery thriller,14
2138,2207,Jamaica Inn (1939),Drama,1939.0,Jamaica Inn,['Drama'],jamaica inn drama,10
2139,2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,1938.0,"Lady Vanishes, The","['Comedy', 'Mystery', 'Romance', 'Thriller']",lady vanishes comedy mystery romance thriller,7
2140,2209,Young and Innocent (1937),Crime|Thriller,1937.0,Young and Innocent,"['Crime', 'Thriller']",young innocent crime thriller,8
2141,2210,Sabotage (1936),Thriller,1936.0,Sabotage,['Thriller'],sabotage thriller,14
2142,2211,Secret Agent (1936),Thriller,1936.0,Secret Agent,['Thriller'],secret agent thriller,14
2143,2212,"Man Who Knew Too Much, The (1934)",Thriller,1934.0,"Man Who Knew Too Much, The",['Thriller'],man knew much thriller,3
2144,2213,Waltzes from Vienna (1933),Comedy|Musical,1933.0,Waltzes from Vienna,"['Comedy', 'Musical']",waltzes vienna comedy musical,1
2145,2214,Number Seventeen (1932),Thriller,1932.0,Number Seventeen,['Thriller'],number seventeen thriller,14
2146,2215,Rich and Strange (1932),Comedy|Romance,1932.0,Rich and Strange,"['Comedy', 'Romance']",rich strange comedy romance,11
2147,2216,"Skin Game, The (1931)",Drama,1931.0,"Skin Game, The",['Drama'],skin game drama,14
2148,2217,Elstree Calling (1930),Comedy|Musical,1930.0,Elstree Calling,"['Comedy', 'Musical']",elstree calling comedy musical,2
2149,2218,Juno and Paycock (1930),Drama,1930.0,Juno and Paycock,['Drama'],juno paycock drama,10
2150,2219,Murder! (1930),Mystery|Thriller,1930.0,Murder!,"['Mystery', 'Thriller']",murder mystery thriller,8
2151,2220,"Manxman, The (1929)",Drama,1929.0,"Manxman, The",['Drama'],manxman drama,10
2152,2221,Blackmail (1929),Thriller,1929.0,Blackmail,['Thriller'],blackmail thriller,14
2153,2222,Champagne (1928),Comedy,1928.0,Champagne,['Comedy'],champagne comedy,2
2154,2223,"Farmer's Wife, The (1928)",Comedy,1928.0,"Farmer's Wife, The",['Comedy'],farmers wife comedy,2
2155,2224,Downhill (1927),Drama,1927.0,Downhill,['Drama'],downhill drama,10
2156,2225,Easy Virtue (1927),Drama,1927.0,Easy Virtue,['Drama'],easy virtue drama,14
2157,2226,"Ring, The (1927)",Drama,1927.0,"Ring, The",['Drama'],ring drama,10
2158,2227,"Lodger, The (1926)",Thriller,1926.0,"Lodger, The",['Thriller'],lodger thriller,3
2159,2228,"Mountain Eagle, The (1926)",Drama,1926.0,"Mountain Eagle, The",['Drama'],mountain eagle drama,10
2160,2229,"Pleasure Garden, The (1925)",Drama,1925.0,"Pleasure Garden, The",['Drama'],pleasure garden drama,3
2161,2230,Always Tell Your Wife (1923),Comedy,1923.0,Always Tell Your Wife,['Comedy'],always tell wife comedy,2
2162,2231,Rounders (1998),Crime|Drama,1998.0,Rounders,"['Crime', 'Drama']",rounders crime drama,7
2163,2232,Cube (1997),Sci-Fi|Thriller,1997.0,Cube,"['Sci-Fi', 'Thriller']",cube scifi thriller,8
2164,2233,Digging to China (1998),Drama,1998.0,Digging to China,['Drama'],digging china drama,10
2165,2234,Let's Talk About Sex (1998),Drama,1998.0,Let's Talk About Sex,['Drama'],lets talk sex drama,3
2166,2235,One Man's Hero (1999),Drama|War,1999.0,One Man's Hero,"['Drama', 'War']",one mans hero drama war,7
2167,2236,Simon Birch (1998),Drama,1998.0,Simon Birch,['Drama'],simon birch drama,14
2168,2237,Without Limits (1998),Drama,1998.0,Without Limits,['Drama'],without limits drama,14
2169,2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,1976.0,Seven Beauties (Pasqualino Settebellezze),"['Comedy', 'Drama']",seven beauties pasqualino settebellezze comedy drama,1
2170,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,1975.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),"['Comedy', 'Drama']",swept away travolti da un insolito destino nellazzurro mare dagosto comedy drama,1
2171,2240,My Bodyguard (1980),Drama,1980.0,My Bodyguard,['Drama'],bodyguard drama,10
2172,2241,Class (1983),Comedy,1983.0,Class,['Comedy'],class comedy,2
2173,2242,"Grandview, U.S.A. (1984)",Drama,1984.0,"Grandview, U.S.A.",['Drama'],grandview usa drama,10
2174,2243,Broadcast News (1987),Comedy|Drama|Romance,1987.0,Broadcast News,"['Comedy', 'Drama', 'Romance']",broadcast news comedy drama romance,7
2175,2244,"Allnighter, The (1987)",Comedy|Romance,1987.0,"Allnighter, The","['Comedy', 'Romance']",allnighter comedy romance,7
2176,2245,Working Girl (1988),Comedy|Drama,1988.0,Working Girl,"['Comedy', 'Drama']",working girl comedy drama,7
2177,2246,Stars and Bars (1988),Comedy,1988.0,Stars and Bars,['Comedy'],stars bars comedy,2
2178,2247,Married to the Mob (1988),Comedy,1988.0,Married to the Mob,['Comedy'],married mob comedy,2
2179,2248,Say Anything... (1989),Comedy|Drama|Romance,1989.0,Say Anything...,"['Comedy', 'Drama', 'Romance']",say anything comedy drama romance,11
2180,2249,My Blue Heaven (1990),Comedy,1990.0,My Blue Heaven,['Comedy'],blue heaven comedy,2
2181,2250,Men Don't Leave (1990),Drama,1990.0,Men Don't Leave,['Drama'],men dont leave drama,3
2182,2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,1991.0,"Cabinet of Dr. Ramirez, The",['Comedy'],cabinet dr ramirez comedy,3
2183,2252,Hero (1992),Comedy|Drama,1992.0,Hero,"['Comedy', 'Drama']",hero comedy drama,7
2184,2253,Toys (1992),Action|Comedy|Fantasy,1992.0,Toys,"['Action', 'Comedy', 'Fantasy']",toys action comedy fantasy,3
2185,2254,Choices (1981),Drama,1981.0,Choices,['Drama'],choices drama,3
2186,2255,Young Doctors in Love (1982),Comedy,1982.0,Young Doctors in Love,['Comedy'],young doctors love comedy,0
2187,2256,Parasite (1982),Horror|Sci-Fi,1982.0,Parasite,"['Horror', 'Sci-Fi']",parasite horror scifi,5
2188,2257,No Small Affair (1984),Comedy|Romance,1984.0,No Small Affair,"['Comedy', 'Romance']",small affair comedy romance,11
2189,2258,Master Ninja I (1984),Action,1984.0,Master Ninja I,['Action'],master ninja action,12
2190,2259,Blame It on Rio (1984),Comedy|Romance,1984.0,Blame It on Rio,"['Comedy', 'Romance']",blame rio comedy romance,3
2191,2260,Wisdom (1986),Action|Crime,1986.0,Wisdom,"['Action', 'Crime']",wisdom action crime,3
2192,2261,One Crazy Summer (1986),Comedy,1986.0,One Crazy Summer,['Comedy'],one crazy summer comedy,11
2193,2262,About Last Night... (1986),Comedy|Drama|Romance,1986.0,About Last Night...,"['Comedy', 'Drama', 'Romance']",last night comedy drama romance,11
2194,2263,"Seventh Sign, The (1988)",Thriller,1988.0,"Seventh Sign, The",['Thriller'],seventh sign thriller,3
2195,2264,We're No Angels (1989),Drama,1989.0,We're No Angels,['Drama'],angels drama,10
2196,2265,Nothing But Trouble (1991),Adventure|Comedy,1991.0,Nothing But Trouble,"['Adventure', 'Comedy']",nothing trouble adventure comedy,2
2197,2266,"Butcher's Wife, The (1991)",Comedy|Romance,1991.0,"Butcher's Wife, The","['Comedy', 'Romance']",butchers wife comedy romance,11
2198,2267,Mortal Thoughts (1991),Mystery|Thriller,1991.0,Mortal Thoughts,"['Mystery', 'Thriller']",mortal thoughts mystery thriller,8
2199,2268,"Few Good Men, A (1992)",Crime|Drama,1992.0,"Few Good Men, A","['Crime', 'Drama']",good men crime drama,7
2200,2269,Indecent Proposal (1993),Drama,1993.0,Indecent Proposal,['Drama'],indecent proposal drama,14
2201,2270,"Century of Cinema, A (1994)",Documentary,1994.0,"Century of Cinema, A",['Documentary'],century cinema documentary,6
2202,2271,Permanent Midnight (1998),Drama,1998.0,Permanent Midnight,['Drama'],permanent midnight drama,3
2203,2272,One True Thing (1998),Drama,1998.0,One True Thing,['Drama'],one true thing drama,3
2204,2273,Rush Hour (1998),Action|Thriller,1998.0,Rush Hour,"['Action', 'Thriller']",rush hour action thriller,8
2205,2274,Lilian's Story (1995),Drama,1995.0,Lilian's Story,['Drama'],lilians story drama,10
2206,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,1998.0,Six-String Samurai,"['Action', 'Adventure', 'Sci-Fi']",sixstring samurai action adventure scifi,5
2207,2276,"Soldier's Daughter Never Cries, A (1998)",Drama,1998.0,"Soldier's Daughter Never Cries, A",['Drama'],soldiers daughter never cries drama,1
2208,2277,Somewhere in the City (1997),Drama,1997.0,Somewhere in the City,['Drama'],somewhere city drama,3
2209,2278,Ronin (1998),Action|Crime|Thriller,1998.0,Ronin,"['Action', 'Crime', 'Thriller']",ronin action crime thriller,3
2210,2279,Urban Legend (1998),Horror|Thriller,1998.0,Urban Legend,"['Horror', 'Thriller']",urban legend horror thriller,8
2211,2280,Clay Pigeons (1998),Crime,1998.0,Clay Pigeons,['Crime'],clay pigeons crime,14
2212,2281,Monument Ave. (1998),Crime,1998.0,Monument Ave.,['Crime'],monument ave crime,3
2213,2282,Pecker (1998),Comedy|Drama,1998.0,Pecker,"['Comedy', 'Drama']",pecker comedy drama,9
2214,2283,"Sheltering Sky, The (1990)",Drama,1990.0,"Sheltering Sky, The",['Drama'],sheltering sky drama,10
2215,2284,Bandit Queen (1994),Drama,1994.0,Bandit Queen,['Drama'],bandit queen drama,10
2216,2285,If.... (1968),Drama,1968.0,If....,['Drama'],drama,10
2217,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,1980.0,"Fiendish Plot of Dr. Fu Manchu, The",['Comedy'],fiendish plot dr fu manchu comedy,2
2218,2287,Them! (1954),Sci-Fi|Thriller|War,1954.0,Them!,"['Sci-Fi', 'Thriller', 'War']",scifi thriller war,8
2219,2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,1982.0,"Thing, The","['Action', 'Horror', 'Sci-Fi', 'Thriller']",thing action horror scifi thriller,8
2220,2289,"Player, The (1992)",Comedy|Drama,1992.0,"Player, The","['Comedy', 'Drama']",player comedy drama,7
2221,2290,Stardust Memories (1980),Comedy|Drama,1980.0,Stardust Memories,"['Comedy', 'Drama']",stardust memories comedy drama,7
2222,2291,Edward Scissorhands (1990),Drama|Romance,1990.0,Edward Scissorhands,"['Drama', 'Romance']",edward scissorhands drama romance,11
2223,2292,Overnight Delivery (1996),Romance,1996.0,Overnight Delivery,['Romance'],overnight delivery romance,14
2224,2293,Shadrach (1998),Drama,1998.0,Shadrach,['Drama'],shadrach drama,10
2225,2294,Antz (1998),Animation|Children's,1998.0,Antz,"['Animation', ""Children's""]",antz animation childrens,4
2226,2295,"Impostors, The (1998)",Comedy,1998.0,"Impostors, The",['Comedy'],impostors comedy,0
2227,2296,"Night at the Roxbury, A (1998)",Comedy,1998.0,"Night at the Roxbury, A",['Comedy'],night roxbury comedy,2
2228,2297,What Dreams May Come (1998),Drama|Romance,1998.0,What Dreams May Come,"['Drama', 'Romance']",dreams may come drama romance,11
2229,2298,Strangeland (1998),Thriller,1998.0,Strangeland,['Thriller'],strangeland thriller,14
2230,2299,"Battle of the Sexes, The (1959)",Comedy,1959.0,"Battle of the Sexes, The",['Comedy'],battle sexes comedy,0
2231,2300,"Producers, The (1968)",Comedy|Musical,1968.0,"Producers, The","['Comedy', 'Musical']",producers comedy musical,2
2232,2301,History of the World: Part I (1981),Comedy,1981.0,History of the World: Part I,['Comedy'],history world part comedy,2
2233,2302,My Cousin Vinny (1992),Comedy,1992.0,My Cousin Vinny,['Comedy'],cousin vinny comedy,2
2234,2303,Nashville (1975),Drama|Musical,1975.0,Nashville,"['Drama', 'Musical']",nashville drama musical,7
2235,2304,Love Is the Devil (1998),Drama,1998.0,Love Is the Devil,['Drama'],love devil drama,10
2236,2305,Slam (1998),Drama,1998.0,Slam,['Drama'],slam drama,3
2237,2306,Holy Man (1998),Comedy,1998.0,Holy Man,['Comedy'],holy man comedy,2
2238,2307,One Tough Cop (1998),Action|Drama,1998.0,One Tough Cop,"['Action', 'Drama']",one tough cop action drama,11
2239,2308,Detroit 9000 (1973),Action|Crime,1973.0,Detroit 9000,"['Action', 'Crime']",detroit action crime,3
2240,2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,1998.0,"Inheritors, The (Die Siebtelbauern)",['Drama'],inheritors die siebtelbauern drama,1
2241,2310,"Mighty, The (1998)",Drama,1998.0,"Mighty, The",['Drama'],mighty drama,3
2242,2311,2010 (1984),Mystery|Sci-Fi,1984.0,2010,"['Mystery', 'Sci-Fi']",mystery scifi,5
2243,2312,Children of a Lesser God (1986),Drama,1986.0,Children of a Lesser God,['Drama'],children lesser god drama,10
2244,2313,"Elephant Man, The (1980)",Drama,1980.0,"Elephant Man, The",['Drama'],elephant man drama,10
2245,2314,Beloved (1998),Drama,1998.0,Beloved,['Drama'],beloved drama,3
2246,2315,Bride of Chucky (1998),Horror|Thriller,1998.0,Bride of Chucky,"['Horror', 'Thriller']",bride chucky horror thriller,8
2247,2316,Practical Magic (1998),Drama|Romance,1998.0,Practical Magic,"['Drama', 'Romance']",practical magic drama romance,11
2248,2317,"Alarmist, The (1997)",Comedy,1997.0,"Alarmist, The",['Comedy'],alarmist comedy,0
2249,2318,Happiness (1998),Comedy,1998.0,Happiness,['Comedy'],happiness comedy,2
2250,2319,Reach the Rock (1997),Comedy,1997.0,Reach the Rock,['Comedy'],reach rock comedy,2
2251,2320,Apt Pupil (1998),Drama|Thriller,1998.0,Apt Pupil,"['Drama', 'Thriller']",apt pupil drama thriller,8
2252,2321,Pleasantville (1998),Comedy,1998.0,Pleasantville,['Comedy'],pleasantville comedy,2
2253,2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,1998.0,Soldier,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",soldier action adventure scifi thriller war,8
2254,2323,"Cruise, The (1998)",Documentary,1998.0,"Cruise, The",['Documentary'],cruise documentary,3
2255,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,1997.0,Life Is Beautiful (La Vita è bella),"['Comedy', 'Drama']",life beautiful la vita bella comedy drama,1
2256,2325,Orgazmo (1997),Comedy,1997.0,Orgazmo,['Comedy'],orgazmo comedy,2
2257,2326,Shattered Image (1998),Drama|Thriller,1998.0,Shattered Image,"['Drama', 'Thriller']",shattered image drama thriller,8
2258,2327,Tales from the Darkside: The Movie (1990),Horror,1990.0,Tales from the Darkside: The Movie,['Horror'],tales darkside movie horror,13
2259,2328,Vampires (1998),Horror,1998.0,Vampires,['Horror'],vampires horror,13
2260,2329,American History X (1998),Drama,1998.0,American History X,['Drama'],american history x drama,10
2261,2330,Hands on a Hard Body (1996),Documentary,1996.0,Hands on a Hard Body,['Documentary'],hands hard body documentary,3
2262,2331,Living Out Loud (1998),Comedy|Romance,1998.0,Living Out Loud,"['Comedy', 'Romance']",living loud comedy romance,11
2263,2332,Belly (1998),Crime|Drama,1998.0,Belly,"['Crime', 'Drama']",belly crime drama,3
2264,2333,Gods and Monsters (1998),Drama,1998.0,Gods and Monsters,['Drama'],gods monsters drama,14
2265,2334,"Siege, The (1998)",Action|Thriller,1998.0,"Siege, The","['Action', 'Thriller']",siege action thriller,3
2266,2335,"Waterboy, The (1998)",Comedy,1998.0,"Waterboy, The",['Comedy'],waterboy comedy,2
2267,2336,Elizabeth (1998),Drama,1998.0,Elizabeth,['Drama'],elizabeth drama,3
2268,2337,Velvet Goldmine (1998),Drama,1998.0,Velvet Goldmine,['Drama'],velvet goldmine drama,10
2269,2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,1998.0,I Still Know What You Did Last Summer,"['Horror', 'Mystery', 'Thriller']",still know last summer horror mystery thriller,8
2270,2339,I'll Be Home For Christmas (1998),Comedy|Romance,1998.0,I'll Be Home For Christmas,"['Comedy', 'Romance']",ill home christmas comedy romance,11
2271,2340,Meet Joe Black (1998),Romance,1998.0,Meet Joe Black,['Romance'],meet joe black romance,11
2272,2341,Dancing at Lughnasa (1998),Drama,1998.0,Dancing at Lughnasa,['Drama'],dancing lughnasa drama,10
2273,2342,Hard Core Logo (1996),Comedy,1996.0,Hard Core Logo,['Comedy'],hard core logo comedy,0
2274,2343,"Naked Man, The (1998)",Drama,1998.0,"Naked Man, The",['Drama'],naked man drama,14
2275,2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,1985.0,Runaway Train,"['Action', 'Adventure', 'Drama', 'Thriller']",runaway train action adventure drama thriller,8
2276,2345,Desert Bloom (1986),Drama,1986.0,Desert Bloom,['Drama'],desert bloom drama,14
2277,2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,1975.0,"Stepford Wives, The","['Sci-Fi', 'Thriller']",stepford wives scifi thriller,8
2278,2347,"Pope of Greenwich Village, The (1984)",Action,1984.0,"Pope of Greenwich Village, The",['Action'],pope greenwich village action,3
2279,2348,Sid and Nancy (1986),Drama,1986.0,Sid and Nancy,['Drama'],sid nancy drama,10
2280,2349,Mona Lisa (1986),Comedy|Thriller,1986.0,Mona Lisa,"['Comedy', 'Thriller']",mona lisa comedy thriller,8
2281,2350,Heart Condition (1990),Comedy,1990.0,Heart Condition,['Comedy'],heart condition comedy,14
2282,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,1957.0,Nights of Cabiria (Le Notti di Cabiria),['Drama'],nights cabiria le notti di cabiria drama,1
2283,2352,"Big Chill, The (1983)",Comedy|Drama,1983.0,"Big Chill, The","['Comedy', 'Drama']",big chill comedy drama,7
2284,2353,Enemy of the State (1998),Action|Thriller,1998.0,Enemy of the State,"['Action', 'Thriller']",enemy state action thriller,8
2285,2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,1998.0,"Rugrats Movie, The","['Animation', ""Children's"", 'Comedy']",rugrats movie animation childrens comedy,4
2286,2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,1998.0,"Bug's Life, A","['Animation', ""Children's"", 'Comedy']",bugs life animation childrens comedy,4
2287,2356,Celebrity (1998),Comedy,1998.0,Celebrity,['Comedy'],celebrity comedy,0
2288,2357,Central Station (Central do Brasil) (1998),Drama,1998.0,Central Station (Central do Brasil),['Drama'],central station central brasil drama,3
2289,2358,Savior (1998),Drama,1998.0,Savior,['Drama'],savior drama,10
2290,2359,Waking Ned Devine (1998),Comedy,1998.0,Waking Ned Devine,['Comedy'],waking ned devine comedy,2
2291,2360,"Celebration, The (Festen) (1998)",Drama,1998.0,"Celebration, The (Festen)",['Drama'],celebration festen drama,1
2292,2361,Pink Flamingos (1972),Comedy,1972.0,Pink Flamingos,['Comedy'],pink flamingos comedy,0
2293,2362,Glen or Glenda (1953),Drama,1953.0,Glen or Glenda,['Drama'],glen glenda drama,10
2294,2363,Godzilla (Gojira) (1954),Action|Sci-Fi,1954.0,Godzilla (Gojira),"['Action', 'Sci-Fi']",godzilla gojira action scifi,5
2295,2364,Godzilla (Gojira) (1984),Action|Sci-Fi,1984.0,Godzilla (Gojira),"['Action', 'Sci-Fi']",godzilla gojira action scifi,5
2296,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,1962.0,King Kong vs. Godzilla (Kingukongu tai Gojira),"['Action', 'Sci-Fi']",king kong vs godzilla kingukongu tai gojira action scifi,5
2297,2366,King Kong (1933),Action|Adventure|Horror,1933.0,King Kong,"['Action', 'Adventure', 'Horror']",king kong action adventure horror,9
2298,2367,King Kong (1976),Action|Adventure|Horror,1976.0,King Kong,"['Action', 'Adventure', 'Horror']",king kong action adventure horror,9
2299,2368,King Kong Lives (1986),Action|Adventure|Horror,1986.0,King Kong Lives,"['Action', 'Adventure', 'Horror']",king kong lives action adventure horror,13
2300,2369,Desperately Seeking Susan (1985),Comedy|Romance,1985.0,Desperately Seeking Susan,"['Comedy', 'Romance']",desperately seeking susan comedy romance,11
2301,2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,1985.0,"Emerald Forest, The","['Action', 'Adventure', 'Drama']",emerald forest action adventure drama,7
2302,2371,Fletch (1985),Comedy,1985.0,Fletch,['Comedy'],fletch comedy,0
2303,2372,Fletch Lives (1989),Comedy,1989.0,Fletch Lives,['Comedy'],fletch lives comedy,14
2304,2373,Red Sonja (1985),Action|Adventure,1985.0,Red Sonja,"['Action', 'Adventure']",red sonja action adventure,12
2305,2374,Gung Ho (1986),Comedy|Drama,1986.0,Gung Ho,"['Comedy', 'Drama']",gung ho comedy drama,7
2306,2375,"Money Pit, The (1986)",Comedy,1986.0,"Money Pit, The",['Comedy'],money pit comedy,0
2307,2376,"View to a Kill, A (1985)",Action,1985.0,"View to a Kill, A",['Action'],view kill action,12
2308,2377,Lifeforce (1985),Horror|Sci-Fi,1985.0,Lifeforce,"['Horror', 'Sci-Fi']",lifeforce horror scifi,5
2309,2378,Police Academy (1984),Comedy,1984.0,Police Academy,['Comedy'],police academy comedy,0
2310,2379,Police Academy 2: Their First Assignment (1985),Comedy,1985.0,Police Academy 2: Their First Assignment,['Comedy'],police academy first assignment comedy,2
2311,2380,Police Academy 3: Back in Training (1986),Comedy,1986.0,Police Academy 3: Back in Training,['Comedy'],police academy back training comedy,2
